Date,Vegetable,Wholesale Price,Retail Min,Retail Max,Mall Min,Mall Max,Units
2024-09-21,Cabbage,27,31,34,32,45,1kg
2024-09-21,Carrot,51,59,65,61,84,1kg
2024-09-21,Cauliflower,26,30,33,31,43,1kg
2024-09-21,Cluster beans,40,46,51,48,66,1kg
2024-09-21,Coconut,36,41,46,43,59,1kg
2024-09-21,Colocasia Leaves,17,20,22,20,28,1kg
2024-09-21,Colocasia,28,32,36,34,46,1kg
2024-09-21,Coriander Leaves,6,7,8,7,10,1kg
2024-09-21,Corn,30,35,38,36,50,1kg
2024-09-21,Cucumber,28,32,36,34,46,1kg
2024-09-21,Curry Leaves,29,33,37,35,48,1kg
2024-09-21,Dill Leaves,12,14,15,14,20,1kg
2024-09-21,Drumsticks,60,69,76,72,99,1kg
2024-09-21,Brinjal,37,43,47,44,61,1kg
2024-09-21,Brinjal,34,39,43,41,56,1kg
2024-09-21,Elephant Yam,39,45,50,47,64,1kg
2024-09-21,Fenugreek Leaves,12,14,15,14,20,1kg
2024-09-21,French Beans,50,58,64,60,83,1kg
2024-09-21,Garlic,244,281,310,293,403,1kg
2024-09-21,Ginger,57,66,72,68,94,1kg
2024-09-21,Onion Green,43,49,55,52,71,1kg
2024-09-21,Green Peas,41,47,52,49,68,1kg
2024-09-21,Ivy Gourd,27,31,34,32,45,1kg
2024-09-21,Lemon,72,83,91,86,119,1kg
2024-09-21,Mango Raw,76,87,97,91,125,1kg
2024-09-21,Mint Leaves,5,6,6,6,8,1kg
2024-09-21,Mushroom,78,90,99,94,129,1kg
2024-09-21,Mustard Leaves,16,18,20,19,26,1kg
2024-09-21,Ladies Finger,26,30,33,31,43,1kg
2024-09-21,Pumpkin,20,23,25,24,33,1kg
2024-09-21,Radish,28,32,36,34,46,1kg
2024-09-21,Ridge Gourd,37,43,47,44,61,1kg
2024-09-21,Shallot,36,41,46,43,59,1kg
2024-09-21,Snake Gourd,32,37,41,38,53,1kg
2024-09-21,Sorrel Leaves,16,18,20,19,26,1kg
2024-09-21,Spinach,17,20,22,20,28,1kg
2024-09-21,Sweet Potato,45,52,57,54,74,1kg
2024-09-22,Onion Big,49,56,62,59,81,1kg
2024-09-22,Onion Small,50,58,64,60,83,1kg
2024-09-22,Tomato,33,38,42,40,54,1kg
2024-09-22,Green Chilli,48,55,61,58,79,1kg
2024-09-22,Beetroot,32,37,41,38,53,1kg
2024-09-22,Potato,37,43,47,44,61,1kg
2024-09-22,Raw Banana,8,9,10,10,13,1kg
2024-09-22,Amaranth Leaves,14,16,18,17,23,1kg
2024-09-22,Amla,60,69,76,72,99,1kg
2024-09-22,Ash gourd,16,18,20,19,26,1kg
2024-09-22,Baby Corn,52,60,66,62,86,1kg
2024-09-22,Banana Flower,18,21,23,22,30,1kg
2024-09-22,Capsicum,42,48,53,50,69,1kg
2024-09-22,Bitter Gourd,35,40,44,42,58,1kg
2024-09-22,Bottle Gourd,25,29,32,30,41,1kg
2024-09-22,Butter Beans,51,59,65,61,84,1kg
2024-09-22,Broad Beans,44,51,56,53,73,1kg
2024-09-22,Cabbage,27,31,34,32,45,1kg
2024-09-22,Carrot,51,59,65,61,84,1kg
2024-09-22,Cauliflower,26,30,33,31,43,1kg
2024-09-22,Cluster beans,40,46,51,48,66,1kg
2024-09-22,Coconut,36,41,46,43,59,1kg
2024-09-22,Colocasia Leaves,17,20,22,20,28,1kg
2024-09-22,Colocasia,28,32,36,34,46,1kg
2024-09-22,Coriander Leaves,6,7,8,7,10,1kg
2024-09-22,Corn,30,35,38,36,50,1kg
2024-09-22,Cucumber,28,32,36,34,46,1kg
2024-09-22,Curry Leaves,29,33,37,35,48,1kg
2024-09-22,Dill Leaves,12,14,15,14,20,1kg
2024-09-22,Drumsticks,60,69,76,72,99,1kg
2024-09-22,Brinjal,37,43,47,44,61,1kg
2024-09-22,Brinjal,34,39,43,41,56,1kg
2024-09-22,Elephant Yam,39,45,50,47,64,1kg
2024-09-22,Fenugreek Leaves,12,14,15,14,20,1kg
2024-09-22,French Beans,50,58,64,60,83,1kg
2024-09-22,Garlic,244,281,310,293,403,1kg
2024-09-22,Ginger,57,66,72,68,94,1kg
2024-09-22,Onion Green,43,49,55,52,71,1kg
2024-09-22,Green Peas,41,47,52,49,68,1kg
2024-09-22,Ivy Gourd,27,31,34,32,45,1kg
2024-09-22,Lemon,72,83,91,86,119,1kg
2024-09-22,Mango Raw,76,87,97,91,125,1kg
2024-09-22,Mint Leaves,5,6,6,6,8,1kg
2024-09-22,Mushroom,78,90,99,94,129,1kg
2024-09-22,Mustard Leaves,16,18,20,19,26,1kg
2024-09-22,Ladies Finger,26,30,33,31,43,1kg
2024-09-22,Pumpkin,20,23,25,24,33,1kg
2024-09-22,Radish,28,32,36,34,46,1kg
2024-09-22,Ridge Gourd,37,43,47,44,61,1kg
2024-09-22,Shallot,36,41,46,43,59,1kg
2024-09-22,Snake Gourd,32,37,41,38,53,1kg
2024-09-22,Sorrel Leaves,16,18,20,19,26,1kg
2024-09-22,Spinach,17,20,22,20,28,1kg
2024-09-22,Sweet Potato,45,52,57,54,74,1kg
2024-09-23,Onion Big,49,56,62,59,81,1kg
2024-09-23,Onion Small,50,58,64,60,83,1kg
2024-09-23,Tomato,33,38,42,40,54,1kg
2024-09-23,Green Chilli,48,55,61,58,79,1kg
2024-09-23,Beetroot,32,37,41,38,53,1kg
2024-09-23,Potato,37,43,47,44,61,1kg
2024-09-23,Raw Banana,8,9,10,10,13,1kg
2024-09-23,Amaranth Leaves,14,16,18,17,23,1kg
2024-09-23,Amla,60,69,76,72,99,1kg
2024-09-23,Ash gourd,16,18,20,19,26,1kg
2024-09-23,Baby Corn,52,60,66,62,86,1kg
2024-09-23,Banana Flower,18,21,23,22,30,1kg
2024-09-23,Capsicum,42,48,53,50,69,1kg
2024-09-23,Bitter Gourd,35,40,44,42,58,1kg
2024-09-23,Bottle Gourd,25,29,32,30,41,1kg
2024-09-23,Butter Beans,51,59,65,61,84,1kg
2024-09-23,Broad Beans,44,51,56,53,73,1kg
2024-09-23,Cabbage,27,31,34,32,45,1kg
2024-09-23,Carrot,51,59,65,61,84,1kg
2024-09-23,Cauliflower,26,30,33,31,43,1kg
2024-09-23,Cluster beans,40,46,51,48,66,1kg
2024-09-23,Coconut,36,41,46,43,59,1kg
2024-09-23,Colocasia Leaves,17,20,22,20,28,1kg
2024-09-23,Colocasia,28,32,36,34,46,1kg
2024-09-23,Coriander Leaves,6,7,8,7,10,1kg
2024-09-23,Corn,30,35,38,36,50,1kg
2024-09-23,Cucumber,28,32,36,34,46,1kg
2024-09-23,Curry Leaves,29,33,37,35,48,1kg
2024-09-23,Dill Leaves,12,14,15,14,20,1kg
2024-09-23,Drumsticks,60,69,76,72,99,1kg
2024-09-23,Brinjal,37,43,47,44,61,1kg
2024-09-23,Brinjal,34,39,43,41,56,1kg
2024-09-23,Elephant Yam,39,45,50,47,64,1kg
2024-09-23,Fenugreek Leaves,12,14,15,14,20,1kg
2024-09-23,French Beans,50,58,64,60,83,1kg
2024-09-23,Garlic,244,281,310,293,403,1kg
2024-09-23,Ginger,57,66,72,68,94,1kg
2024-09-23,Onion Green,43,49,55,52,71,1kg
2024-09-23,Green Peas,41,47,52,49,68,1kg
2024-09-23,Ivy Gourd,27,31,34,32,45,1kg
2024-09-23,Lemon,72,83,91,86,119,1kg
2024-09-23,Mango Raw,76,87,97,91,125,1kg
2024-09-23,Mint Leaves,5,6,6,6,8,1kg
2024-09-23,Mushroom,78,90,99,94,129,1kg
2024-09-23,Mustard Leaves,16,18,20,19,26,1kg
2024-09-23,Ladies Finger,26,30,33,31,43,1kg
2024-09-23,Pumpkin,20,23,25,24,33,1kg
2024-09-23,Radish,28,32,36,34,46,1kg
2024-09-23,Ridge Gourd,37,43,47,44,61,1kg
2024-09-23,Shallot,36,41,46,43,59,1kg
2024-09-23,Snake Gourd,32,37,41,38,53,1kg
2024-09-23,Sorrel Leaves,16,18,20,19,26,1kg
2024-09-23,Spinach,17,20,22,20,28,1kg
2024-09-23,Sweet Potato,45,52,57,54,74,1kg
2024-09-24,Onion Big,49,56,62,59,81,1kg
2024-09-24,Onion Small,50,58,64,60,83,1kg
2024-09-24,Tomato,33,38,42,40,54,1kg
2024-09-24,Green Chilli,48,55,61,58,79,1kg
2024-09-24,Beetroot,32,37,41,38,53,1kg
2024-09-24,Potato,37,43,47,44,61,1kg
2024-09-24,Raw Banana,8,9,10,10,13,1kg
2024-09-24,Amaranth Leaves,14,16,18,17,23,1kg
2024-09-24,Amla,60,69,76,72,99,1kg
2024-09-24,Ash gourd,16,18,20,19,26,1kg
2024-09-24,Baby Corn,52,60,66,62,86,1kg
2024-09-24,Banana Flower,18,21,23,22,30,1kg
2024-09-24,Capsicum,42,48,53,50,69,1kg
2024-09-24,Bitter Gourd,35,40,44,42,58,1kg
2024-09-24,Bottle Gourd,25,29,32,30,41,1kg
2024-09-24,Butter Beans,51,59,65,61,84,1kg
2024-09-24,Broad Beans,44,51,56,53,73,1kg
2024-09-24,Cabbage,27,31,34,32,45,1kg
2024-09-24,Carrot,51,59,65,61,84,1kg
2024-09-24,Cauliflower,26,30,33,31,43,1kg
2024-09-24,Cluster beans,40,46,51,48,66,1kg
2024-09-24,Coconut,36,41,46,43,59,1kg
2024-09-24,Colocasia Leaves,17,20,22,20,28,1kg
2024-09-24,Colocasia,28,32,36,34,46,1kg
2024-09-24,Coriander Leaves,6,7,8,7,10,1kg
2024-09-24,Corn,30,35,38,36,50,1kg
2024-09-24,Cucumber,28,32,36,34,46,1kg
2024-09-24,Curry Leaves,29,33,37,35,48,1kg
2024-09-24,Dill Leaves,12,14,15,14,20,1kg
2024-09-24,Drumsticks,60,69,76,72,99,1kg
2024-09-24,Brinjal,37,43,47,44,61,1kg
2024-09-24,Brinjal,34,39,43,41,56,1kg
2024-09-24,Elephant Yam,39,45,50,47,64,1kg
2024-09-24,Fenugreek Leaves,12,14,15,14,20,1kg
2024-09-24,French Beans,50,58,64,60,83,1kg
2024-09-24,Garlic,244,281,310,293,403,1kg
2024-09-24,Ginger,57,66,72,68,94,1kg
2024-09-24,Onion Green,43,49,55,52,71,1kg
2024-09-24,Green Peas,41,47,52,49,68,1kg
2024-09-24,Ivy Gourd,27,31,34,32,45,1kg
2024-09-24,Lemon,72,83,91,86,119,1kg
2024-09-24,Mango Raw,76,87,97,91,125,1kg
2024-09-24,Mint Leaves,5,6,6,6,8,1kg
2024-09-24,Mushroom,78,90,99,94,129,1kg
2024-09-24,Mustard Leaves,16,18,20,19,26,1kg
2024-09-24,Ladies Finger,26,30,33,31,43,1kg
2024-09-24,Pumpkin,20,23,25,24,33,1kg
2024-09-24,Radish,28,32,36,34,46,1kg
2024-09-24,Ridge Gourd,37,43,47,44,61,1kg
2024-09-24,Shallot,36,41,46,43,59,1kg
2024-09-24,Snake Gourd,32,37,41,38,53,1kg
2024-09-24,Sorrel Leaves,16,18,20,19,26,1kg
2024-09-24,Spinach,17,20,22,20,28,1kg
2024-09-24,Sweet Potato,45,52,57,54,74,1kg
2024-09-25,Onion Big,49,56,62,59,81,1kg
2024-09-25,Onion Small,50,58,64,60,83,1kg
2024-09-25,Tomato,33,38,42,40,54,1kg
2024-09-25,Green Chilli,48,55,61,58,79,1kg
2024-09-25,Beetroot,32,37,41,38,53,1kg
2024-09-25,Potato,37,43,47,44,61,1kg
2024-09-25,Raw Banana,8,9,10,10,13,1kg
2024-09-25,Amaranth Leaves,14,16,18,17,23,1kg
2024-09-25,Amla,60,69,76,72,99,1kg
2024-09-25,Ash gourd,16,18,20,19,26,1kg
2024-09-25,Baby Corn,52,60,66,62,86,1kg
2024-09-25,Banana Flower,18,21,23,22,30,1kg
2024-09-25,Capsicum,42,48,53,50,69,1kg
2024-09-25,Bitter Gourd,35,40,44,42,58,1kg
2024-09-25,Bottle Gourd,25,29,32,30,41,1kg
2024-09-25,Butter Beans,51,59,65,61,84,1kg
2024-09-25,Broad Beans,44,51,56,53,73,1kg
2024-09-25,Cabbage,27,31,34,32,45,1kg
2024-09-25,Carrot,51,59,65,61,84,1kg
2024-09-25,Cauliflower,26,30,33,31,43,1kg
2024-09-25,Cluster beans,40,46,51,48,66,1kg
2024-09-25,Coconut,36,41,46,43,59,1kg
2024-09-25,Colocasia Leaves,17,20,22,20,28,1kg
2024-09-25,Colocasia,28,32,36,34,46,1kg
2024-09-25,Coriander Leaves,6,7,8,7,10,1kg
2024-09-25,Corn,30,35,38,36,50,1kg
2024-09-25,Cucumber,28,32,36,34,46,1kg
2024-09-25,Curry Leaves,29,33,37,35,48,1kg
2024-09-25,Dill Leaves,12,14,15,14,20,1kg
2024-09-25,Drumsticks,60,69,76,72,99,1kg
2024-09-25,Brinjal,37,43,47,44,61,1kg
2024-09-25,Brinjal,34,39,43,41,56,1kg
2024-09-25,Elephant Yam,39,45,50,47,64,1kg
2024-09-25,Fenugreek Leaves,12,14,15,14,20,1kg
2024-09-25,French Beans,50,58,64,60,83,1kg
2024-09-25,Garlic,244,281,310,293,403,1kg
2024-09-25,Ginger,57,66,72,68,94,1kg
2024-09-25,Onion Green,43,49,55,52,71,1kg
2024-09-25,Green Peas,41,47,52,49,68,1kg
2024-09-25,Ivy Gourd,27,31,34,32,45,1kg
2024-09-25,Lemon,72,83,91,86,119,1kg
2024-09-25,Mango Raw,76,87,97,91,125,1kg
2024-09-25,Mint Leaves,5,6,6,6,8,1kg
2024-09-25,Mushroom,78,90,99,94,129,1kg
2024-09-25,Mustard Leaves,16,18,20,19,26,1kg
2024-09-25,Ladies Finger,26,30,33,31,43,1kg
2024-09-25,Pumpkin,20,23,25,24,33,1kg
2024-09-25,Radish,28,32,36,34,46,1kg
2024-09-25,Ridge Gourd,37,43,47,44,61,1kg
2024-09-25,Shallot,36,41,46,43,59,1kg
2024-09-25,Snake Gourd,32,37,41,38,53,1kg
2024-09-25,Sorrel Leaves,16,18,20,19,26,1kg
2024-09-25,Spinach,17,20,22,20,28,1kg
2024-09-25,Sweet Potato,45,52,57,54,74,1kg
2024-09-26,Onion Big,49,56,62,59,81,1kg
2024-09-26,Onion Small,50,58,64,60,83,1kg
2024-09-26,Tomato,33,38,42,40,54,1kg
2024-09-26,Green Chilli,48,55,61,58,79,1kg
2024-09-26,Beetroot,32,37,41,38,53,1kg
2024-09-26,Potato,37,43,47,44,61,1kg
2024-09-26,Raw Banana,8,9,10,10,13,1kg
2024-09-26,Amaranth Leaves,14,16,18,17,23,1kg
2024-09-26,Amla,60,69,76,72,99,1kg
2024-09-26,Ash gourd,16,18,20,19,26,1kg
2024-09-26,Baby Corn,52,60,66,62,86,1kg
2024-09-26,Banana Flower,18,21,23,22,30,1kg
2024-09-26,Capsicum,42,48,53,50,69,1kg
2024-09-26,Bitter Gourd,35,40,44,42,58,1kg
2024-09-26,Bottle Gourd,25,29,32,30,41,1kg
2024-09-26,Butter Beans,51,59,65,61,84,1kg
2024-09-26,Broad Beans,44,51,56,53,73,1kg
2024-09-26,Cabbage,27,31,34,32,45,1kg
2024-09-26,Carrot,51,59,65,61,84,1kg
2024-09-26,Cauliflower,26,30,33,31,43,1kg
2024-09-26,Cluster beans,40,46,51,48,66,1kg
2024-09-26,Coconut,36,41,46,43,59,1kg
2024-09-26,Colocasia Leaves,17,20,22,20,28,1kg
2024-09-26,Colocasia,28,32,36,34,46,1kg
2024-09-26,Coriander Leaves,6,7,8,7,10,1kg
2024-09-26,Corn,30,35,38,36,50,1kg
2024-09-26,Cucumber,28,32,36,34,46,1kg
2024-09-26,Curry Leaves,29,33,37,35,48,1kg
2024-09-26,Dill Leaves,12,14,15,14,20,1kg
2024-09-26,Drumsticks,60,69,76,72,99,1kg
2024-09-26,Brinjal,37,43,47,44,61,1kg
2024-09-26,Brinjal,34,39,43,41,56,1kg
2024-09-26,Elephant Yam,39,45,50,47,64,1kg
2024-09-26,Fenugreek Leaves,12,14,15,14,20,1kg
2024-09-26,French Beans,50,58,64,60,83,1kg
2024-09-26,Garlic,244,281,310,293,403,1kg
2024-09-26,Ginger,57,66,72,68,94,1kg
2024-09-26,Onion Green,43,49,55,52,71,1kg
2024-09-26,Green Peas,41,47,52,49,68,1kg
2024-09-26,Ivy Gourd,27,31,34,32,45,1kg
2024-09-26,Lemon,72,83,91,86,119,1kg
2024-09-26,Mango Raw,76,87,97,91,125,1kg
2024-09-26,Mint Leaves,5,6,6,6,8,1kg
2024-09-26,Mushroom,78,90,99,94,129,1kg
2024-09-26,Mustard Leaves,16,18,20,19,26,1kg
2024-09-26,Ladies Finger,26,30,33,31,43,1kg
2024-09-26,Pumpkin,20,23,25,24,33,1kg
2024-09-26,Radish,28,32,36,34,46,1kg
2024-09-26,Ridge Gourd,37,43,47,44,61,1kg
2024-09-26,Shallot,36,41,46,43,59,1kg
2024-09-26,Snake Gourd,32,37,41,38,53,1kg
2024-09-26,Sorrel Leaves,16,18,20,19,26,1kg
2024-09-26,Spinach,17,20,22,20,28,1kg
2024-09-26,Sweet Potato,45,52,57,54,74,1kg
2024-09-27,Onion Big,45,52,57,54,74,1kg
2024-09-27,Onion Small,50,58,64,60,83,1kg
2024-09-27,Tomato,34,39,43,41,56,1kg
2024-09-27,Green Chilli,42,48,53,50,69,1kg
2024-09-27,Beetroot,30,35,38,36,50,1kg
2024-09-27,Potato,40,46,51,48,66,1kg
2024-09-27,Raw Banana,9,10,11,11,15,1kg
2024-09-27,Amaranth Leaves,13,15,17,16,21,1kg
2024-09-27,Amla,60,69,76,72,99,1kg
2024-09-27,Ash gourd,23,26,29,28,38,1kg
2024-09-27,Baby Corn,52,60,66,62,86,1kg
2024-09-27,Banana Flower,17,20,22,20,28,1kg
2024-09-27,Capsicum,42,48,53,50,69,1kg
2024-09-27,Bitter Gourd,37,43,47,44,61,1kg
2024-09-27,Bottle Gourd,25,29,32,30,41,1kg
2024-09-27,Butter Beans,51,59,65,61,84,1kg
2024-09-27,Broad Beans,44,51,56,53,73,1kg
2024-09-27,Cabbage,30,35,38,36,50,1kg
2024-09-27,Carrot,52,60,66,62,86,1kg
2024-09-27,Cauliflower,27,31,34,32,45,1kg
2024-09-27,Cluster beans,42,48,53,50,69,1kg
2024-09-27,Coconut,33,38,42,40,54,1kg
2024-09-27,Colocasia Leaves,13,15,17,16,21,1kg
2024-09-27,Colocasia,28,32,36,34,46,1kg
2024-09-27,Coriander Leaves,8,9,10,10,13,1kg
2024-09-27,Corn,32,37,41,38,53,1kg
2024-09-27,Cucumber,30,35,38,36,50,1kg
2024-09-27,Curry Leaves,26,30,33,31,43,1kg
2024-09-27,Dill Leaves,10,12,13,12,17,1kg
2024-09-27,Drumsticks,50,58,64,60,83,1kg
2024-09-27,Brinjal,38,44,48,46,63,1kg
2024-09-27,Brinjal,35,40,44,42,58,1kg
2024-09-27,Elephant Yam,40,46,51,48,66,1kg
2024-09-27,Fenugreek Leaves,10,12,13,12,17,1kg
2024-09-27,French Beans,52,60,66,62,86,1kg
2024-09-27,Garlic,236,271,300,283,389,1kg
2024-09-27,Ginger,60,69,76,72,99,1kg
2024-09-27,Onion Green,41,47,52,49,68,1kg
2024-09-27,Green Peas,46,53,58,55,76,1kg
2024-09-27,Ivy Gourd,31,36,39,37,51,1kg
2024-09-27,Lemon,73,84,93,88,120,1kg
2024-09-27,Mango Raw,76,87,97,91,125,1kg
2024-09-27,Mint Leaves,7,8,9,8,12,1kg
2024-09-27,Mushroom,77,89,98,92,127,1kg
2024-09-27,Mustard Leaves,12,14,15,14,20,1kg
2024-09-27,Ladies Finger,27,31,34,32,45,1kg
2024-09-27,Pumpkin,19,22,24,23,31,1kg
2024-09-27,Radish,32,37,41,38,53,1kg
2024-09-27,Ridge Gourd,35,40,44,42,58,1kg
2024-09-27,Shallot,34,39,43,41,56,1kg
2024-09-27,Snake Gourd,33,38,42,40,54,1kg
2024-09-27,Sorrel Leaves,17,20,22,20,28,1kg
2024-09-27,Spinach,12,14,15,14,20,1kg
2024-09-27,Sweet Potato,46,53,58,55,76,1kg
2024-09-28,Onion Big,45,52,57,54,74,1kg
2024-09-28,Onion Small,50,58,64,60,83,1kg
2024-09-28,Tomato,34,39,43,41,56,1kg
2024-09-28,Green Chilli,42,48,53,50,69,1kg
2024-09-28,Beetroot,30,35,38,36,50,1kg
2024-09-28,Potato,40,46,51,48,66,1kg
2024-09-28,Raw Banana,9,10,11,11,15,1kg
2024-09-28,Amaranth Leaves,13,15,17,16,21,1kg
2024-09-28,Amla,60,69,76,72,99,1kg
2024-09-28,Ash gourd,23,26,29,28,38,1kg
2024-09-28,Baby Corn,52,60,66,62,86,1kg
2024-09-28,Banana Flower,17,20,22,20,28,1kg
2024-09-28,Capsicum,42,48,53,50,69,1kg
2024-09-28,Bitter Gourd,37,43,47,44,61,1kg
2024-09-28,Bottle Gourd,25,29,32,30,41,1kg
2024-09-28,Butter Beans,51,59,65,61,84,1kg
2024-09-28,Broad Beans,44,51,56,53,73,1kg
2024-09-28,Cabbage,30,35,38,36,50,1kg
2024-09-28,Carrot,52,60,66,62,86,1kg
2024-09-28,Cauliflower,27,31,34,32,45,1kg
2024-09-28,Cluster beans,42,48,53,50,69,1kg
2024-09-28,Coconut,33,38,42,40,54,1kg
2024-09-28,Colocasia Leaves,13,15,17,16,21,1kg
2024-09-28,Colocasia,28,32,36,34,46,1kg
2024-09-28,Coriander Leaves,8,9,10,10,13,1kg
2024-09-28,Corn,32,37,41,38,53,1kg
2024-09-28,Cucumber,30,35,38,36,50,1kg
2024-09-28,Curry Leaves,26,30,33,31,43,1kg
2024-09-28,Dill Leaves,10,12,13,12,17,1kg
2024-09-28,Drumsticks,50,58,64,60,83,1kg
2024-09-28,Brinjal,38,44,48,46,63,1kg
2024-09-28,Brinjal,35,40,44,42,58,1kg
2024-09-28,Elephant Yam,40,46,51,48,66,1kg
2024-09-28,Fenugreek Leaves,10,12,13,12,17,1kg
2024-09-28,French Beans,52,60,66,62,86,1kg
2024-09-28,Garlic,236,271,300,283,389,1kg
2024-09-28,Ginger,60,69,76,72,99,1kg
2024-09-28,Onion Green,41,47,52,49,68,1kg
2024-09-28,Green Peas,46,53,58,55,76,1kg
2024-09-28,Ivy Gourd,31,36,39,37,51,1kg
2024-09-28,Lemon,73,84,93,88,120,1kg
2024-09-28,Mango Raw,76,87,97,91,125,1kg
2024-09-28,Mint Leaves,7,8,9,8,12,1kg
2024-09-28,Mushroom,77,89,98,92,127,1kg
2024-09-28,Mustard Leaves,12,14,15,14,20,1kg
2024-09-28,Ladies Finger,27,31,34,32,45,1kg
2024-09-28,Pumpkin,19,22,24,23,31,1kg
2024-09-28,Radish,32,37,41,38,53,1kg
2024-09-28,Ridge Gourd,35,40,44,42,58,1kg
2024-09-28,Shallot,34,39,43,41,56,1kg
2024-09-28,Snake Gourd,33,38,42,40,54,1kg
2024-09-28,Sorrel Leaves,17,20,22,20,28,1kg
2024-09-28,Spinach,12,14,15,14,20,1kg
2024-09-28,Sweet Potato,46,53,58,55,76,1kg
2024-09-29,Onion Big,45,52,57,54,74,1kg
2024-09-29,Onion Small,50,58,64,60,83,1kg
2024-09-29,Tomato,34,39,43,41,56,1kg
2024-09-29,Green Chilli,42,48,53,50,69,1kg
2024-09-29,Beetroot,30,35,38,36,50,1kg
2024-09-29,Potato,40,46,51,48,66,1kg
2024-09-29,Raw Banana,9,10,11,11,15,1kg
2024-09-29,Amaranth Leaves,13,15,17,16,21,1kg
2024-09-29,Amla,60,69,76,72,99,1kg
2024-09-29,Ash gourd,23,26,29,28,38,1kg
2024-09-29,Baby Corn,52,60,66,62,86,1kg
2024-09-29,Banana Flower,17,20,22,20,28,1kg
2024-09-29,Capsicum,42,48,53,50,69,1kg
2024-09-29,Bitter Gourd,37,43,47,44,61,1kg
2024-09-29,Bottle Gourd,25,29,32,30,41,1kg
2024-09-29,Butter Beans,51,59,65,61,84,1kg
2024-09-29,Broad Beans,44,51,56,53,73,1kg
2024-09-29,Cabbage,30,35,38,36,50,1kg
2024-09-29,Carrot,52,60,66,62,86,1kg
2024-09-29,Cauliflower,27,31,34,32,45,1kg
2024-09-29,Cluster beans,42,48,53,50,69,1kg
2024-09-29,Coconut,33,38,42,40,54,1kg
2024-09-29,Colocasia Leaves,13,15,17,16,21,1kg
2024-09-29,Colocasia,28,32,36,34,46,1kg
2024-09-29,Coriander Leaves,8,9,10,10,13,1kg
2024-09-29,Corn,32,37,41,38,53,1kg
2024-09-29,Cucumber,30,35,38,36,50,1kg
2024-09-29,Curry Leaves,26,30,33,31,43,1kg
2024-09-29,Dill Leaves,10,12,13,12,17,1kg
2024-09-29,Drumsticks,50,58,64,60,83,1kg
2024-09-29,Brinjal,38,44,48,46,63,1kg
2024-09-29,Brinjal,35,40,44,42,58,1kg
2024-09-29,Elephant Yam,40,46,51,48,66,1kg
2024-09-29,Fenugreek Leaves,10,12,13,12,17,1kg
2024-09-29,French Beans,52,60,66,62,86,1kg
2024-09-29,Garlic,236,271,300,283,389,1kg
2024-09-29,Ginger,60,69,76,72,99,1kg
2024-09-29,Onion Green,41,47,52,49,68,1kg
2024-09-29,Green Peas,46,53,58,55,76,1kg
2024-09-29,Ivy Gourd,31,36,39,37,51,1kg
2024-09-29,Lemon,73,84,93,88,120,1kg
2024-09-29,Mango Raw,76,87,97,91,125,1kg
2024-09-29,Mint Leaves,7,8,9,8,12,1kg
2024-09-29,Mushroom,77,89,98,92,127,1kg
2024-09-29,Mustard Leaves,12,14,15,14,20,1kg
2024-09-29,Ladies Finger,27,31,34,32,45,1kg
2024-09-29,Pumpkin,19,22,24,23,31,1kg
2024-09-29,Radish,32,37,41,38,53,1kg
2024-09-29,Ridge Gourd,35,40,44,42,58,1kg
2024-09-29,Shallot,34,39,43,41,56,1kg
2024-09-29,Snake Gourd,33,38,42,40,54,1kg
2024-09-29,Sorrel Leaves,17,20,22,20,28,1kg
2024-09-29,Spinach,12,14,15,14,20,1kg
2024-09-29,Sweet Potato,46,53,58,55,76,1kg
2024-09-30,Onion Big,45,52,57,54,74,1kg
2024-09-30,Onion Small,50,58,64,60,83,1kg
2024-09-30,Tomato,34,39,43,41,56,1kg
2024-09-30,Green Chilli,42,48,53,50,69,1kg
2024-09-30,Beetroot,30,35,38,36,50,1kg
2024-09-30,Potato,40,46,51,48,66,1kg
2024-09-30,Raw Banana,9,10,11,11,15,1kg
2024-09-30,Amaranth Leaves,13,15,17,16,21,1kg
2024-09-30,Amla,60,69,76,72,99,1kg
2024-09-30,Ash gourd,23,26,29,28,38,1kg
2024-09-30,Baby Corn,52,60,66,62,86,1kg
2024-09-30,Banana Flower,17,20,22,20,28,1kg
2024-09-30,Capsicum,42,48,53,50,69,1kg
2024-09-30,Bitter Gourd,37,43,47,44,61,1kg
2024-09-30,Bottle Gourd,25,29,32,30,41,1kg
2024-09-30,Butter Beans,51,59,65,61,84,1kg
2024-09-30,Broad Beans,44,51,56,53,73,1kg
2024-09-30,Cabbage,30,35,38,36,50,1kg
2024-09-30,Carrot,52,60,66,62,86,1kg
2024-09-30,Cauliflower,27,31,34,32,45,1kg
2024-09-30,Cluster beans,42,48,53,50,69,1kg
2024-09-30,Coconut,33,38,42,40,54,1kg
2024-09-30,Colocasia Leaves,13,15,17,16,21,1kg
2024-09-30,Colocasia,28,32,36,34,46,1kg
2024-09-30,Coriander Leaves,8,9,10,10,13,1kg
2024-09-30,Corn,32,37,41,38,53,1kg
2024-09-30,Cucumber,30,35,38,36,50,1kg
2024-09-30,Curry Leaves,26,30,33,31,43,1kg
2024-09-30,Dill Leaves,10,12,13,12,17,1kg
2024-09-30,Drumsticks,50,58,64,60,83,1kg
2024-09-30,Brinjal,38,44,48,46,63,1kg
2024-09-30,Brinjal,35,40,44,42,58,1kg
